clean_date,total_articles,positive,neutral,negative,average_score,average_confidence,positive_ratio,neutral_ratio,negative_ratio,sentiment_index
2019-09-15,1,0,0,1,-1.0,0.95869380235672,0.0,0.0,1.0,-1.0
2019-09-16,2,0,0,2,-1.0,0.8493830859661102,0.0,0.0,1.0,-1.0
2019-09-17,1,0,1,0,0.0,0.7447421550750732,0.0,1.0,0.0,0.0
2019-09-18,1,1,0,0,1.0,0.6468567848205566,1.0,0.0,0.0,1.0
2019-09-19,3,0,2,1,-0.3333333333333333,0.9178395867347717,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2019-09-22,2,0,0,2,-1.0,0.8107973039150238,0.0,0.0,1.0,-1.0
2019-09-23,2,1,0,1,0.0,0.6582832485437393,0.5,0.0,0.5,0.0
2019-09-24,2,0,1,1,-0.5,0.9525344669818878,0.0,0.5,0.5,-0.5
2019-09-25,3,0,2,1,-0.3333333333333333,0.8611997167269388,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2019-09-26,3,0,1,2,-0.6666666666666666,0.7862078547477722,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2019-09-27,1,0,0,1,-1.0,0.8728820085525513,0.0,0.0,1.0,-1.0
2019-09-29,2,0,1,1,-0.5,0.8889998197555542,0.0,0.5,0.5,-0.5
2019-09-30,2,1,1,0,0.5,0.7655874490737915,0.5,0.5,0.0,0.5
2019-10-01,2,0,2,0,0.0,0.9492720365524292,0.0,1.0,0.0,0.0
2019-10-02,1,0,0,1,-1.0,0.5436460971832275,0.0,0.0,1.0,-1.0
2019-10-03,2,1,1,0,0.5,0.7331556677818298,0.5,0.5,0.0,0.5
2019-10-04,1,0,0,1,-1.0,0.8179401159286499,0.0,0.0,1.0,-1.0
2019-10-14,2,0,1,1,-0.5,0.943668395280838,0.0,0.5,0.5,-0.5
2019-10-15,2,1,1,0,0.5,0.7333144545555115,0.5,0.5,0.0,0.5
2019-10-17,2,0,1,1,-0.5,0.7479815185070038,0.0,0.5,0.5,-0.5
2019-10-18,2,0,0,2,-1.0,0.6932263970375061,0.0,0.0,1.0,-1.0
2019-10-20,3,0,2,1,-0.3333333333333333,0.8940848310788473,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2019-10-21,2,0,0,2,-1.0,0.7999102473258972,0.0,0.0,1.0,-1.0
2019-10-22,2,0,1,1,-0.5,0.7105841189622879,0.0,0.5,0.5,-0.5
2019-10-23,2,0,2,0,0.0,0.8004321753978729,0.0,1.0,0.0,0.0
2019-10-24,1,1,0,0,1.0,0.554099977016449,1.0,0.0,0.0,1.0
2019-10-25,1,0,1,0,0.0,0.8606996536254883,0.0,1.0,0.0,0.0
2019-10-31,2,0,2,0,0.0,0.6989658623933792,0.0,1.0,0.0,0.0
2019-11-03,1,0,0,1,-1.0,0.94814270734787,0.0,0.0,1.0,-1.0
2019-11-04,1,1,0,0,1.0,0.4993764758110046,1.0,0.0,0.0,1.0
2019-11-05,1,0,0,1,-1.0,0.8832128047943115,0.0,0.0,1.0,-1.0
2019-11-06,2,0,1,1,-0.5,0.797272115945816,0.0,0.5,0.5,-0.5
2019-11-07,2,0,1,1,-0.5,0.9006962776184082,0.0,0.5,0.5,-0.5
2019-11-08,1,0,0,1,-1.0,0.8603939414024353,0.0,0.0,1.0,-1.0
2019-11-11,4,1,3,0,0.25,0.8255851194262505,0.25,0.75,0.0,0.25
2019-11-12,1,0,0,1,-1.0,0.9049252271652222,0.0,0.0,1.0,-1.0
2019-11-13,1,0,0,1,-1.0,0.83124840259552,0.0,0.0,1.0,-1.0
2019-11-14,1,0,1,0,0.0,0.6403651833534241,0.0,1.0,0.0,0.0
2019-11-15,3,0,2,1,-0.3333333333333333,0.7982695897420248,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2019-11-17,2,0,0,2,-1.0,0.8720705509185791,0.0,0.0,1.0,-1.0
2019-11-18,2,0,1,1,-0.5,0.8403541743755341,0.0,0.5,0.5,-0.5
2019-11-19,1,0,0,1,-1.0,0.8312487006187439,0.0,0.0,1.0,-1.0
2019-11-20,1,0,0,1,-1.0,0.950287103652954,0.0,0.0,1.0,-1.0
2019-11-21,1,0,0,1,-1.0,0.8422467112541199,0.0,0.0,1.0,-1.0
2019-11-24,1,0,0,1,-1.0,0.9489130973815918,0.0,0.0,1.0,-1.0
2019-11-25,2,0,1,1,-0.5,0.7419449090957642,0.0,0.5,0.5,-0.5
2019-11-26,1,0,0,1,-1.0,0.9242815971374512,0.0,0.0,1.0,-1.0
2019-11-27,2,0,2,0,0.0,0.7858100235462189,0.0,1.0,0.0,0.0
2019-11-29,1,0,0,1,-1.0,0.8217363357543945,0.0,0.0,1.0,-1.0
2019-12-01,1,0,1,0,0.0,0.4786626398563385,0.0,1.0,0.0,0.0
2019-12-02,1,0,0,1,-1.0,0.6879297494888306,0.0,0.0,1.0,-1.0
2019-12-03,2,0,2,0,0.0,0.8274568319320679,0.0,1.0,0.0,0.0
2019-12-04,2,1,1,0,0.5,0.8836939334869385,0.5,0.5,0.0,0.5
2019-12-05,1,1,0,0,1.0,0.8119133710861206,1.0,0.0,0.0,1.0
2019-12-06,1,0,1,0,0.0,0.8119447231292725,0.0,1.0,0.0,0.0
2019-12-08,2,0,2,0,0.0,0.811291515827179,0.0,1.0,0.0,0.0
2019-12-09,4,0,3,1,-0.25,0.7850579023361206,0.0,0.75,0.25,-0.25
2019-12-10,3,0,3,0,0.0,0.9472682674725851,0.0,1.0,0.0,0.0
2019-12-11,2,0,2,0,0.0,0.7133074402809143,0.0,1.0,0.0,0.0
2019-12-12,2,0,2,0,0.0,0.7238941937685013,0.0,1.0,0.0,0.0
2019-12-13,2,0,2,0,0.0,0.9045024514198303,0.0,1.0,0.0,0.0
2019-12-15,2,0,2,0,0.0,0.6698308885097504,0.0,1.0,0.0,0.0
2019-12-16,6,0,4,2,-0.3333333333333333,0.9232346216837567,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2019-12-18,2,0,0,2,-1.0,0.8813962340354919,0.0,0.0,1.0,-1.0
2019-12-19,3,0,2,1,-0.3333333333333333,0.9216342171033224,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2019-12-20,5,0,4,1,-0.2,0.8835663557052612,0.0,0.8,0.2,-0.2
2019-12-22,1,0,1,0,0.0,0.6820482015609741,0.0,1.0,0.0,0.0
2019-12-24,2,0,1,1,-0.5,0.8409048318862915,0.0,0.5,0.5,-0.5
2019-12-25,3,0,3,0,0.0,0.7863357067108154,0.0,1.0,0.0,0.0
2019-12-26,1,0,1,0,0.0,0.5626022815704346,0.0,1.0,0.0,0.0
2019-12-27,1,0,1,0,0.0,0.8683505058288574,0.0,1.0,0.0,0.0
2019-12-29,1,0,0,1,-1.0,0.8998029232025146,0.0,0.0,1.0,-1.0
2019-12-30,1,1,0,0,1.0,0.5898045301437378,1.0,0.0,0.0,1.0
2019-12-31,1,0,0,1,-1.0,0.557161271572113,0.0,0.0,1.0,-1.0
2020-01-01,2,0,1,1,-0.5,0.6658194959163666,0.0,0.5,0.5,-0.5
2020-01-02,2,0,1,1,-0.5,0.8140106201171875,0.0,0.5,0.5,-0.5
2020-01-07,1,1,0,0,1.0,0.5921477675437927,1.0,0.0,0.0,1.0
2020-01-08,1,0,1,0,0.0,0.4551615417003631,0.0,1.0,0.0,0.0
2020-01-13,1,0,0,1,-1.0,0.3721528053283691,0.0,0.0,1.0,-1.0
2020-01-14,1,0,0,1,-1.0,0.8572571873664856,0.0,0.0,1.0,-1.0
2020-01-16,1,1,0,0,1.0,0.9130570888519288,1.0,0.0,0.0,1.0
2020-01-19,1,1,0,0,1.0,0.8330631256103516,1.0,0.0,0.0,1.0
2020-01-20,3,0,2,1,-0.3333333333333333,0.8963934381802877,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2020-01-21,1,0,1,0,0.0,0.8224758505821228,0.0,1.0,0.0,0.0
2020-01-22,2,0,1,1,-0.5,0.8569392561912537,0.0,0.5,0.5,-0.5
2020-01-23,2,0,0,2,-1.0,0.8021031618118286,0.0,0.0,1.0,-1.0
2020-01-24,2,0,2,0,0.0,0.6641252636909485,0.0,1.0,0.0,0.0
2020-01-26,1,0,0,1,-1.0,0.9588179588317872,0.0,0.0,1.0,-1.0
2020-01-27,2,1,0,1,0.0,0.8734526336193085,0.5,0.0,0.5,0.0
2020-01-28,2,0,2,0,0.0,0.7410095632076263,0.0,1.0,0.0,0.0
2020-01-29,1,0,0,1,-1.0,0.9173906445503236,0.0,0.0,1.0,-1.0
2020-01-30,1,0,1,0,0.0,0.5647669434547424,0.0,1.0,0.0,0.0
2020-01-31,2,0,2,0,0.0,0.9163902699947357,0.0,1.0,0.0,0.0
2020-02-01,1,1,0,0,1.0,0.6408977508544922,1.0,0.0,0.0,1.0
2020-02-02,2,0,2,0,0.0,0.6816366016864777,0.0,1.0,0.0,0.0
2020-02-03,2,0,2,0,0.0,0.8613871932029724,0.0,1.0,0.0,0.0
2020-02-04,1,0,0,1,-1.0,0.8138357400894165,0.0,0.0,1.0,-1.0
2020-02-05,2,0,2,0,0.0,0.8831675052642822,0.0,1.0,0.0,0.0
2020-02-06,1,0,0,1,-1.0,0.963204562664032,0.0,0.0,1.0,-1.0
2020-02-07,2,0,2,0,0.0,0.7520597875118256,0.0,1.0,0.0,0.0
2020-02-09,2,0,1,1,-0.5,0.9417011439800262,0.0,0.5,0.5,-0.5
2020-02-10,2,0,2,0,0.0,0.6050084680318832,0.0,1.0,0.0,0.0
2020-02-11,1,0,1,0,0.0,0.5237774848937988,0.0,1.0,0.0,0.0
2020-02-12,2,0,2,0,0.0,0.7306642830371857,0.0,1.0,0.0,0.0
2020-02-13,1,0,0,1,-1.0,0.54066401720047,0.0,0.0,1.0,-1.0
2020-02-14,1,0,1,0,0.0,0.8179532885551453,0.0,1.0,0.0,0.0
2020-02-16,1,0,1,0,0.0,0.6659175157546997,0.0,1.0,0.0,0.0
2020-02-17,2,0,2,0,0.0,0.744097501039505,0.0,1.0,0.0,0.0
2020-02-18,2,0,1,1,-0.5,0.7568133771419525,0.0,0.5,0.5,-0.5
2020-02-19,1,1,0,0,1.0,0.4355304837226867,1.0,0.0,0.0,1.0
2020-02-20,2,0,2,0,0.0,0.8810804486274719,0.0,1.0,0.0,0.0
2020-02-22,1,0,1,0,0.0,0.9084170460700988,0.0,1.0,0.0,0.0
2020-02-23,3,1,2,0,0.3333333333333333,0.8582435051600138,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
2020-02-24,3,0,2,1,-0.3333333333333333,0.8030492067337036,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2020-02-25,2,0,2,0,0.0,0.7126815915107727,0.0,1.0,0.0,0.0
2020-02-26,2,2,0,0,1.0,0.7619791030883789,1.0,0.0,0.0,1.0
2020-02-27,1,1,0,0,1.0,0.7512332797050476,1.0,0.0,0.0,1.0
2020-02-28,1,0,1,0,0.0,0.9112409353256226,0.0,1.0,0.0,0.0
2020-03-01,3,0,2,1,-0.3333333333333333,0.942409614721934,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2020-03-02,2,0,1,1,-0.5,0.9430054128170013,0.0,0.5,0.5,-0.5
2020-03-03,4,1,1,2,-0.25,0.6062295138835907,0.25,0.25,0.5,-0.25
2020-03-04,3,0,2,1,-0.3333333333333333,0.9516543745994568,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2020-03-05,2,0,1,1,-0.5,0.9110372960567474,0.0,0.5,0.5,-0.5
2020-03-10,3,0,0,3,-1.0,0.7592100103696188,0.0,0.0,1.0,-1.0
2020-03-11,1,1,0,0,1.0,0.4726808667182922,1.0,0.0,0.0,1.0
2020-03-12,3,0,2,1,-0.3333333333333333,0.9266746838887533,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2020-03-13,2,0,1,1,-0.5,0.7204403281211853,0.0,0.5,0.5,-0.5
2020-03-15,2,0,1,1,-0.5,0.9016446173191071,0.0,0.5,0.5,-0.5
2020-03-16,2,1,1,0,0.5,0.6689715683460236,0.5,0.5,0.0,0.5
2020-03-17,3,0,2,1,-0.3333333333333333,0.9143432974815369,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2020-03-18,1,0,0,1,-1.0,0.7783384919166565,0.0,0.0,1.0,-1.0
2020-03-19,1,0,1,0,0.0,0.5989691019058228,0.0,1.0,0.0,0.0
2020-03-20,2,0,2,0,0.0,0.7479328811168671,0.0,1.0,0.0,0.0
2020-03-21,1,0,1,0,0.0,0.9368777871131896,0.0,1.0,0.0,0.0
2020-03-22,1,0,0,1,-1.0,0.9400724768638612,0.0,0.0,1.0,-1.0
2020-03-23,1,0,1,0,0.0,0.9520847201347352,0.0,1.0,0.0,0.0
2020-04-07,1,0,1,0,0.0,0.5087312459945679,0.0,1.0,0.0,0.0
2020-04-14,1,0,1,0,0.0,0.803469717502594,0.0,1.0,0.0,0.0
2020-04-16,1,0,0,1,-1.0,0.4884233176708221,0.0,0.0,1.0,-1.0
2020-04-28,2,1,1,0,0.5,0.7151638269424438,0.5,0.5,0.0,0.5
2020-05-08,1,0,1,0,0.0,0.8771483898162842,0.0,1.0,0.0,0.0
2020-05-12,2,0,1,1,-0.5,0.909936398267746,0.0,0.5,0.5,-0.5
2020-05-13,1,0,0,1,-1.0,0.8969376087188721,0.0,0.0,1.0,-1.0
2020-05-14,1,0,0,1,-1.0,0.9620183110237122,0.0,0.0,1.0,-1.0
2020-05-18,1,0,1,0,0.0,0.5454281568527222,0.0,1.0,0.0,0.0
2020-05-22,1,0,1,0,0.0,0.8393545746803284,0.0,1.0,0.0,0.0
2020-06-03,1,0,0,1,-1.0,0.5956698060035706,0.0,0.0,1.0,-1.0
2020-06-15,1,0,1,0,0.0,0.5242580771446228,0.0,1.0,0.0,0.0
2020-06-17,3,1,2,0,0.3333333333333333,0.7268824179967245,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
2020-06-20,1,0,0,1,-1.0,0.5844570398330688,0.0,0.0,1.0,-1.0
2020-06-22,1,0,1,0,0.0,0.8996607661247253,0.0,1.0,0.0,0.0
2020-06-28,1,0,1,0,0.0,0.8315434455871582,0.0,1.0,0.0,0.0
2020-06-29,2,0,1,1,-0.5,0.7572846412658691,0.0,0.5,0.5,-0.5
2020-06-30,3,0,3,0,0.0,0.819520890712738,0.0,1.0,0.0,0.0
2020-07-01,4,0,3,1,-0.25,0.7918958365917206,0.0,0.75,0.25,-0.25
2020-07-02,3,0,0,3,-1.0,0.6319883664449056,0.0,0.0,1.0,-1.0
2020-07-05,1,0,1,0,0.0,0.6220343112945557,0.0,1.0,0.0,0.0
2020-07-06,1,0,0,1,-1.0,0.9232967495918274,0.0,0.0,1.0,-1.0
2020-07-07,4,1,3,0,0.25,0.8244726210832596,0.25,0.75,0.0,0.25
2020-07-10,1,0,1,0,0.0,0.9043574333190918,0.0,1.0,0.0,0.0
2020-07-12,2,0,2,0,0.0,0.9043542146682739,0.0,1.0,0.0,0.0
2020-07-17,1,0,1,0,0.0,0.879118800163269,0.0,1.0,0.0,0.0
2020-07-19,5,0,5,0,0.0,0.7338198900222779,0.0,1.0,0.0,0.0
2020-07-20,2,0,2,0,0.0,0.49648885428905487,0.0,1.0,0.0,0.0
2020-07-23,1,1,0,0,1.0,0.6366609930992126,1.0,0.0,0.0,1.0
2020-07-26,2,0,2,0,0.0,0.8002631366252899,0.0,1.0,0.0,0.0
2020-08-05,3,0,1,2,-0.6666666666666666,0.7452803254127502,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2020-08-06,1,0,0,1,-1.0,0.9660840034484864,0.0,0.0,1.0,-1.0
2020-08-09,2,1,0,1,0.0,0.7982691824436188,0.5,0.0,0.5,0.0
2020-08-10,1,1,0,0,1.0,0.8263623118400574,1.0,0.0,0.0,1.0
2020-08-11,2,0,1,1,-0.5,0.8314566612243652,0.0,0.5,0.5,-0.5
2020-08-12,1,0,1,0,0.0,0.94590425491333,0.0,1.0,0.0,0.0
2020-08-16,2,0,2,0,0.0,0.7571029663085938,0.0,1.0,0.0,0.0
2020-08-17,1,0,1,0,0.0,0.9189766049385072,0.0,1.0,0.0,0.0
2020-08-19,1,0,0,1,-1.0,0.6195288896560669,0.0,0.0,1.0,-1.0
2020-08-26,1,0,1,0,0.0,0.6763677597045898,0.0,1.0,0.0,0.0
2020-08-28,1,0,1,0,0.0,0.9128148555755616,0.0,1.0,0.0,0.0
2020-08-31,1,0,0,1,-1.0,0.6282753348350525,0.0,0.0,1.0,-1.0
2020-09-01,1,1,0,0,1.0,0.9218316674232484,1.0,0.0,0.0,1.0
2020-09-02,1,1,0,0,1.0,0.763757586479187,1.0,0.0,0.0,1.0
2021-12-26,1,0,1,0,0.0,0.8905843496322632,0.0,1.0,0.0,0.0
2022-04-28,1,0,1,0,0.0,0.9496877193450928,0.0,1.0,0.0,0.0
2022-04-29,1,0,1,0,0.0,0.8122619986534119,0.0,1.0,0.0,0.0
2022-05-06,2,0,2,0,0.0,0.7299411296844482,0.0,1.0,0.0,0.0
2022-05-09,1,0,1,0,0.0,0.9011003375053406,0.0,1.0,0.0,0.0
2022-05-10,2,0,2,0,0.0,0.9263322055339812,0.0,1.0,0.0,0.0
2022-05-11,1,0,1,0,0.0,0.9354362487792968,0.0,1.0,0.0,0.0
2022-05-20,2,0,2,0,0.0,0.766127198934555,0.0,1.0,0.0,0.0
2022-05-23,1,0,1,0,0.0,0.931490123271942,0.0,1.0,0.0,0.0
2022-05-30,2,0,1,1,-0.5,0.8546179533004761,0.0,0.5,0.5,-0.5
2022-06-01,1,0,1,0,0.0,0.580897331237793,0.0,1.0,0.0,0.0
2022-06-03,1,0,0,1,-1.0,0.9708648324012756,0.0,0.0,1.0,-1.0
2022-06-06,3,0,2,1,-0.3333333333333333,0.92971404393514,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2022-06-10,1,0,1,0,0.0,0.7275195717811584,0.0,1.0,0.0,0.0
2022-06-13,1,0,0,1,-1.0,0.9358983039855956,0.0,0.0,1.0,-1.0
2022-06-16,1,0,1,0,0.0,0.910405695438385,0.0,1.0,0.0,0.0
2022-06-17,1,0,1,0,0.0,0.9465776681900024,0.0,1.0,0.0,0.0
2022-06-19,1,0,0,1,-1.0,0.9573079347610474,0.0,0.0,1.0,-1.0
2022-06-27,1,0,1,0,0.0,0.9543663263320924,0.0,1.0,0.0,0.0
2022-06-30,1,0,1,0,0.0,0.9465751051902772,0.0,1.0,0.0,0.0
2022-07-01,1,0,0,1,-1.0,0.6417907476425171,0.0,0.0,1.0,-1.0
2022-07-06,1,0,1,0,0.0,0.9297932982444764,0.0,1.0,0.0,0.0
2022-07-14,2,0,2,0,0.0,0.6954288184642792,0.0,1.0,0.0,0.0
2022-07-21,1,0,1,0,0.0,0.9412820935249328,0.0,1.0,0.0,0.0
2022-07-28,1,0,0,1,-1.0,0.7769159078598022,0.0,0.0,1.0,-1.0
2022-07-31,1,0,0,1,-1.0,0.674490749835968,0.0,0.0,1.0,-1.0
2022-08-02,1,0,0,1,-1.0,0.8392537236213684,0.0,0.0,1.0,-1.0
2022-08-04,1,0,1,0,0.0,0.9346628785133362,0.0,1.0,0.0,0.0
2022-08-26,1,0,1,0,0.0,0.9529152512550354,0.0,1.0,0.0,0.0
2022-08-28,1,0,0,1,-1.0,0.940674602985382,0.0,0.0,1.0,-1.0
2022-08-31,1,0,1,0,0.0,0.9089759588241576,0.0,1.0,0.0,0.0
2022-09-04,1,0,0,1,-1.0,0.4995335638523102,0.0,0.0,1.0,-1.0
2022-09-08,1,0,1,0,0.0,0.9393097162246704,0.0,1.0,0.0,0.0
2022-09-11,1,0,0,1,-1.0,0.73394775390625,0.0,0.0,1.0,-1.0
2022-09-13,1,0,1,0,0.0,0.9443584084510804,0.0,1.0,0.0,0.0
2022-09-21,1,0,1,0,0.0,0.8629220724105835,0.0,1.0,0.0,0.0
2022-09-27,2,0,1,1,-0.5,0.7367632985115051,0.0,0.5,0.5,-0.5
2022-10-09,1,0,0,1,-1.0,0.7367779612541199,0.0,0.0,1.0,-1.0
2022-10-12,1,0,1,0,0.0,0.8491794466972351,0.0,1.0,0.0,0.0
2022-10-13,1,0,1,0,0.0,0.8882852792739868,0.0,1.0,0.0,0.0
2022-11-07,1,0,1,0,0.0,0.9457082152366638,0.0,1.0,0.0,0.0
2022-11-11,1,0,1,0,0.0,0.9360954761505128,0.0,1.0,0.0,0.0
2022-11-17,1,0,1,0,0.0,0.949216604232788,0.0,1.0,0.0,0.0
2022-11-18,1,0,1,0,0.0,0.6450940370559692,0.0,1.0,0.0,0.0
2022-11-22,2,0,2,0,0.0,0.7572399973869324,0.0,1.0,0.0,0.0
2022-11-23,1,0,0,1,-1.0,0.5896839499473572,0.0,0.0,1.0,-1.0
2022-11-24,1,0,0,1,-1.0,0.5735649466514587,0.0,0.0,1.0,-1.0
2022-11-27,1,0,1,0,0.0,0.6133133172988892,0.0,1.0,0.0,0.0
2022-11-28,1,0,1,0,0.0,0.6269455552101135,0.0,1.0,0.0,0.0
2022-11-30,2,0,1,1,-0.5,0.7599916458129883,0.0,0.5,0.5,-0.5
2022-12-01,1,0,1,0,0.0,0.8347077965736389,0.0,1.0,0.0,0.0
2022-12-04,3,0,2,1,-0.3333333333333333,0.8357298572858175,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2022-12-06,4,0,2,2,-0.5,0.7227720469236374,0.0,0.5,0.5,-0.5
2022-12-07,1,0,1,0,0.0,0.9280931353569032,0.0,1.0,0.0,0.0
2022-12-09,1,0,0,1,-1.0,0.536766767501831,0.0,0.0,1.0,-1.0
2022-12-11,1,0,1,0,0.0,0.934069275856018,0.0,1.0,0.0,0.0
2022-12-13,1,0,0,1,-1.0,0.6857882738113403,0.0,0.0,1.0,-1.0
2022-12-14,1,0,1,0,0.0,0.6347817182540894,0.0,1.0,0.0,0.0
2022-12-15,1,0,1,0,0.0,0.9325534105300904,0.0,1.0,0.0,0.0
2022-12-18,2,0,2,0,0.0,0.9485931098461152,0.0,1.0,0.0,0.0
2022-12-19,1,0,1,0,0.0,0.8029485940933228,0.0,1.0,0.0,0.0
2022-12-20,2,0,2,0,0.0,0.9466772973537445,0.0,1.0,0.0,0.0
2022-12-21,4,0,4,0,0.0,0.9463523924350739,0.0,1.0,0.0,0.0
2022-12-22,3,0,1,2,-0.6666666666666666,0.7142632007598877,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2022-12-23,1,0,1,0,0.0,0.9417928457260132,0.0,1.0,0.0,0.0
2022-12-27,2,0,2,0,0.0,0.6786366999149323,0.0,1.0,0.0,0.0
2022-12-28,1,0,0,1,-1.0,0.9486978054046632,0.0,0.0,1.0,-1.0
2023-01-05,2,0,1,1,-0.5,0.8297765552997589,0.0,0.5,0.5,-0.5
2023-01-06,3,1,2,0,0.3333333333333333,0.7116490006446838,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
2023-01-12,1,0,1,0,0.0,0.589449942111969,0.0,1.0,0.0,0.0
2023-01-17,2,0,2,0,0.0,0.7068128883838654,0.0,1.0,0.0,0.0
2023-01-24,2,0,0,2,-1.0,0.7192129790782928,0.0,0.0,1.0,-1.0
2023-01-25,2,1,1,0,0.5,0.538846030831337,0.5,0.5,0.0,0.5
2023-01-26,1,0,0,1,-1.0,0.9327440857887268,0.0,0.0,1.0,-1.0
2023-01-29,1,0,1,0,0.0,0.9153156280517578,0.0,1.0,0.0,0.0
2023-01-30,1,0,1,0,0.0,0.9060983657836914,0.0,1.0,0.0,0.0
2023-02-01,1,0,1,0,0.0,0.9544638395309448,0.0,1.0,0.0,0.0
2023-02-09,1,0,0,1,-1.0,0.7240247130393982,0.0,0.0,1.0,-1.0
2023-02-14,1,0,1,0,0.0,0.4895046651363373,0.0,1.0,0.0,0.0
2023-02-16,1,0,1,0,0.0,0.694500207901001,0.0,1.0,0.0,0.0
2023-02-26,2,0,2,0,0.0,0.9086962640285492,0.0,1.0,0.0,0.0
2023-03-01,1,0,1,0,0.0,0.9475019574165344,0.0,1.0,0.0,0.0
2023-03-03,1,0,1,0,0.0,0.9349192380905152,0.0,1.0,0.0,0.0
2023-03-05,2,0,2,0,0.0,0.9149591326713562,0.0,1.0,0.0,0.0
2023-03-07,1,0,1,0,0.0,0.9393301606178284,0.0,1.0,0.0,0.0
2023-03-09,1,0,1,0,0.0,0.8936470746994019,0.0,1.0,0.0,0.0
2023-03-10,1,0,1,0,0.0,0.8894446492195129,0.0,1.0,0.0,0.0
2023-03-13,1,0,1,0,0.0,0.9285069108009338,0.0,1.0,0.0,0.0
2023-03-15,1,0,1,0,0.0,0.9431445598602296,0.0,1.0,0.0,0.0
2023-03-16,2,0,2,0,0.0,0.9303676187992096,0.0,1.0,0.0,0.0
2023-03-19,1,0,1,0,0.0,0.9290224313735962,0.0,1.0,0.0,0.0
2023-03-26,2,0,2,0,0.0,0.8888108134269714,0.0,1.0,0.0,0.0
2023-04-02,3,0,3,0,0.0,0.8642852703730265,0.0,1.0,0.0,0.0
2023-04-03,1,0,1,0,0.0,0.9254518151283264,0.0,1.0,0.0,0.0
2023-04-05,1,0,1,0,0.0,0.9342705607414246,0.0,1.0,0.0,0.0
2023-04-12,1,0,1,0,0.0,0.9481720328330994,0.0,1.0,0.0,0.0
2023-04-23,1,0,1,0,0.0,0.9381119012832642,0.0,1.0,0.0,0.0
2023-04-30,1,0,1,0,0.0,0.8338411450386047,0.0,1.0,0.0,0.0
2023-05-02,1,0,0,1,-1.0,0.6145855188369751,0.0,0.0,1.0,-1.0
2023-05-03,1,0,1,0,0.0,0.9227617383003236,0.0,1.0,0.0,0.0
2023-05-07,3,0,2,1,-0.3333333333333333,0.7096774776776632,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2023-05-08,3,0,1,2,-0.6666666666666666,0.7857627272605896,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2023-05-09,2,0,1,1,-0.5,0.8026873171329498,0.0,0.5,0.5,-0.5
2023-05-21,1,0,1,0,0.0,0.9058102369308472,0.0,1.0,0.0,0.0
2023-05-23,1,0,1,0,0.0,0.9331502914428712,0.0,1.0,0.0,0.0
2023-05-29,2,0,2,0,0.0,0.8757245540618896,0.0,1.0,0.0,0.0
2023-06-08,1,0,1,0,0.0,0.9324207305908204,0.0,1.0,0.0,0.0
2023-06-15,2,0,2,0,0.0,0.928127259016037,0.0,1.0,0.0,0.0
2023-07-03,1,0,1,0,0.0,0.669834315776825,0.0,1.0,0.0,0.0
2023-07-20,1,0,1,0,0.0,0.9454683065414428,0.0,1.0,0.0,0.0
2023-08-13,1,1,0,0,1.0,0.7088017463684082,1.0,0.0,0.0,1.0
2023-08-28,1,0,0,1,-1.0,0.9127663969993592,0.0,0.0,1.0,-1.0
2023-08-29,1,0,1,0,0.0,0.9446293711662292,0.0,1.0,0.0,0.0
2023-09-26,1,0,1,0,0.0,0.8736612796783447,0.0,1.0,0.0,0.0
2023-09-27,1,0,1,0,0.0,0.9290763139724731,0.0,1.0,0.0,0.0
2023-10-21,1,0,1,0,0.0,0.8119657635688782,0.0,1.0,0.0,0.0
2023-11-08,1,0,1,0,0.0,0.9407181739807128,0.0,1.0,0.0,0.0
2023-11-09,1,0,1,0,0.0,0.9189724922180176,0.0,1.0,0.0,0.0
2023-11-21,2,0,1,1,-0.5,0.9481547474861145,0.0,0.5,0.5,-0.5
2023-11-26,2,0,2,0,0.0,0.9489726126194,0.0,1.0,0.0,0.0
2023-11-29,1,0,0,1,-1.0,0.6069616079330444,0.0,0.0,1.0,-1.0
2023-12-01,1,0,1,0,0.0,0.9171059131622314,0.0,1.0,0.0,0.0
