DATE,NEPSE,
19-Aug-13,543.7,
20-Aug-13,548.3,
25-Aug-13,548.0,
26-Aug-13,546.7,
27-Aug-13,552.2,
29-Aug-13,551.4,
1-Sep-13,551.6,
2-Sep-13,550.3,
3-Sep-13,548.2,
4-Sep-13,545.5,
5-Sep-13,546.5,
8-Sep-13,552.0,
9-Sep-13,552.3,
10-Sep-13,547.6,
11-Sep-13,548.5,
12-Sep-13,549.8,
15-Sep-13,550.0,
16-Sep-13,552.0,
17-Sep-13,552.0,
19-Sep-13,549.0,
22-Sep-13,541.5,
23-Sep-13,538.3,
24-Sep-13,542.0,
25-Sep-13,543.4,
26-Sep-13,541.7,
29-Sep-13,541.9,
30-Sep-13,542.0,
1-Oct-13,541.9,
2-Oct-13,543.2,
3-Oct-13,545.5,
6-Oct-13,551.7,
7-Oct-13,555.7,
8-Oct-13,556.8,
9-Oct-13,560.5,
10-Oct-13,567.0,
17-Oct-13,571.8,
20-Oct-13,584.1,
21-Oct-13,587.9,
22-Oct-13,581.8,
23-Oct-13,580.6,
24-Oct-13,579.6,
27-Oct-13,577.8,
28-Oct-13,575.4,
29-Oct-13,575.6,
30-Oct-13,578.7,
31-Oct-13,579.4,
6-Nov-13,579.2,
7-Nov-13,579.5,
10-Nov-13,580.5,
11-Nov-13,591.2,
12-Nov-13,598.0,
13-Nov-13,600.1,
14-Nov-13,600.6,
21-Nov-13,634.3,
24-Nov-13,656.8,
25-Nov-13,648.0,
26-Nov-13,649.1,
27-Nov-13,647.2,
28-Nov-13,644.0,
1-Dec-13,652.0,
2-Dec-13,661.8,
3-Dec-13,677.8,
4-Dec-13,700.8,
5-Dec-13,707.4,
8-Dec-13,702.5,
9-Dec-13,704.2,
10-Dec-13,699.8,
11-Dec-13,710.8,
12-Dec-13,713.9,
15-Dec-13,733.3,
16-Dec-13,771.2,
18-Dec-13,806.8,
19-Dec-13,805.7,
22-Dec-13,795.2,
23-Dec-13,768.7,
24-Dec-13,777.2,
26-Dec-13,787.4,
29-Dec-13,779.8,
31-Dec-13,770.9,
1-Jan-14,754.4,
2-Jan-14,763.8,
5-Jan-14,758.5,
6-Jan-14,757.3,
7-Jan-14,761.5,
8-Jan-14,771.7,
9-Jan-14,772.8,
12-Jan-14,782.2,
13-Jan-14,782.4,
14-Jan-14,787.3,
16-Jan-14,794.6,
19-Jan-14,795.3,
20-Jan-14,790.3,
21-Jan-14,785.5,
22-Jan-14,783.9,
23-Jan-14,785.7,
26-Jan-14,783.7,
27-Jan-14,780.5,
28-Jan-14,782.4,
29-Jan-14,781.5,
2-Feb-14,775.9,
3-Feb-14,769.5,
4-Feb-14,774.9,
5-Feb-14,781.4,
6-Feb-14,785.8,
9-Feb-14,784.0,
10-Feb-14,803.1,
11-Feb-14,796.6,
12-Feb-14,798.3,
13-Feb-14,803.1,
16-Feb-14,801.3,
17-Feb-14,803.7,
18-Feb-14,814.6,
20-Feb-14,822.7,
23-Feb-14,831.9,
24-Feb-14,829.9,
25-Feb-14,829.4,
26-Feb-14,825.7,
3-Mar-14,811.0,
4-Mar-14,800.1,
5-Mar-14,810.5,
6-Mar-14,805.7,
9-Mar-14,796.5,
10-Mar-14,793.6,
11-Mar-14,788.0,
12-Mar-14,780.5,
13-Mar-14,783.1,
17-Mar-14,768.5,
18-Mar-14,755.0,
19-Mar-14,764.9,
20-Mar-14,775.3,
23-Mar-14,774.8,
24-Mar-14,782.8,
25-Mar-14,780.5,
26-Mar-14,781.0,
27-Mar-14,783.2,
31-Mar-14,792.2,
1-Apr-14,801.0,
2-Apr-14,803.0,
3-Apr-14,800.6,
6-Apr-14,797.4,
7-Apr-14,795.9,
9-Apr-14,801.7,
10-Apr-14,811.3,
13-Apr-14,817.7,
15-Apr-14,818.6,
16-Apr-14,811.5,
17-Apr-14,811.1,
20-Apr-14,808.5,
21-Apr-14,808.1,
22-Apr-14,815.5,
23-Apr-14,820.4,
27-Apr-14,818.6,
28-Apr-14,814.2,
29-Apr-14,816.3,
30-Apr-14,823.2,
4-May-14,830.7,
5-May-14,846.8,
6-May-14,861.5,
7-May-14,866.3,
8-May-14,856.8,
11-May-14,849.6,
12-May-14,852.7,
13-May-14,852.1,
15-May-14,853.2,
18-May-14,849.7,
19-May-14,844.5,
20-May-14,844.4,
21-May-14,848.5,
22-May-14,852.1,
25-May-14,861.5,
26-May-14,860.6,
27-May-14,856.5,
28-May-14,866.6,
1-Jun-14,869.2,
2-Jun-14,880.2,
3-Jun-14,884.7,
4-Jun-14,882.9,
5-Jun-14,879.3,
8-Jun-14,883.2,
9-Jun-14,885.2,
10-Jun-14,895.0,
11-Jun-14,899.5,
12-Jun-14,904.6,
15-Jun-14,927.6,
16-Jun-14,938.9,
17-Jun-14,935.5,
18-Jun-14,932.2,
19-Jun-14,926.5,
23-Jun-14,917.6,
24-Jun-14,923.6,
25-Jun-14,932.2,
26-Jun-14,936.3,
29-Jun-14,943.5,
30-Jun-14,945.8,
1-Jul-14,956.6,
2-Jul-14,972.5,
3-Jul-14,972.9,
6-Jul-14,986.3,
7-Jul-14,995.2,
8-Jul-14,1014.7,
9-Jul-14,1016.5,
10-Jul-14,1023.5,
13-Jul-14,1037.0,
14-Jul-14,1028.9,
15-Jul-14,1025.7,
16-Jul-14,1036.1,
17-Jul-14,1045.9,
20-Jul-14,1075.0,
21-Jul-14,1083.6,
22-Jul-14,1077.7,
23-Jul-14,1081.5,
24-Jul-14,1079.1,
27-Jul-14,1073.9,
28-Jul-14,1072.8,
30-Jul-14,1062.4,
31-Jul-14,1066.1,
3-Aug-14,1056.4,
4-Aug-14,1039.0,
5-Aug-14,1044.7,
6-Aug-14,1041.2,
7-Aug-14,1040.6,
12-Aug-14,1021.9,
13-Aug-14,1026.2,
14-Aug-14,1034.4,
18-Aug-14,1013.3,
19-Aug-14,1013.6,
20-Aug-14,995.7,
21-Aug-14,998.1,
24-Aug-14,985.5,
25-Aug-14,947.8,
26-Aug-14,921.9,
27-Aug-14,960.4,
28-Aug-14,972.2,
31-Aug-14,952.6,
1-Sep-14,946.6,
3-Sep-14,934.0,
4-Sep-14,921.7,
7-Sep-14,875.6,
9-Sep-14,920.1,
10-Sep-14,910.6,
11-Sep-14,910.7,
14-Sep-14,902.2,
15-Sep-14,909.4,
16-Sep-14,919.9,
17-Sep-14,913.4,
18-Sep-14,899.9,
21-Sep-14,883.5,
22-Sep-14,881.9,
23-Sep-14,896.0,
24-Sep-14,912.3,
28-Sep-14,916.6,
29-Sep-14,937.3,
30-Sep-14,938.0,
8-Oct-14,925.2,
9-Oct-14,921.9,
12-Oct-14,915.0,
13-Oct-14,908.8,
14-Oct-14,911.8,
15-Oct-14,923.1,
16-Oct-14,923.6,
19-Oct-14,925.9,
20-Oct-14,925.5,
21-Oct-14,924.3,
22-Oct-14,929.0,
26-Oct-14,930.3,
27-Oct-14,935.0,
28-Oct-14,933.1,
30-Oct-14,930.2,
2-Nov-14,921.3,
3-Nov-14,904.0,
4-Nov-14,897.5,
5-Nov-14,904.7,
6-Nov-14,904.9,
9-Nov-14,895.4,
10-Nov-14,884.7,
11-Nov-14,892.5,
12-Nov-14,884.4,
13-Nov-14,881.0,
16-Nov-14,866.2,
17-Nov-14,848.2,
18-Nov-14,844.1,
19-Nov-14,854.0,
20-Nov-14,862.5,
23-Nov-14,869.2,
24-Nov-14,864.3,
25-Nov-14,863.0,
30-Nov-14,856.9,
1-Dec-14,851.4,
2-Dec-14,846.4,
3-Dec-14,850.2,
4-Dec-14,853.8,
7-Dec-14,850.9,
8-Dec-14,848.4,
9-Dec-14,848.7,
10-Dec-14,855.5,
11-Dec-14,870.6,
14-Dec-14,910.0,
15-Dec-14,916.7,
16-Dec-14,910.2,
17-Dec-14,900.4,
18-Dec-14,903.9,
21-Dec-14,896.6,
22-Dec-14,885.4,
23-Dec-14,877.2,
24-Dec-14,887.8,
28-Dec-14,903.7,
29-Dec-14,907.2,
31-Dec-14,902.3,
1-Jan-15,903.7,
4-Jan-15,917.5,
5-Jan-15,919.8,
6-Jan-15,917.4,
7-Jan-15,924.5,
8-Jan-15,931.0,
11-Jan-15,928.3,
12-Jan-15,927.8,
13-Jan-15,937.5,
14-Jan-15,939.5,
18-Jan-15,945.4,
19-Jan-15,975.5,
20-Jan-15,962.8,
22-Jan-15,959.2,
25-Jan-15,969.1,
26-Jan-15,968.6,
27-Jan-15,975.1,
28-Jan-15,988.1,
29-Jan-15,986.7,
1-Feb-15,991.4,
2-Feb-15,990.8,
3-Feb-15,987.6,
4-Feb-15,987.0,
5-Feb-15,984.2,
8-Feb-15,986.0,
9-Feb-15,980.7,
10-Feb-15,980.5,
11-Feb-15,981.0,
12-Feb-15,984.5,
15-Feb-15,989.9,
16-Feb-15,987.1,
18-Feb-15,982.7,
22-Feb-15,971.5,
23-Feb-15,974.0,
24-Feb-15,970.8,
25-Feb-15,970.6,
26-Feb-15,979.3,
1-Mar-15,975.7,
2-Mar-15,984.9,
3-Mar-15,981.4,
4-Mar-15,983.5,
9-Mar-15,988.8,
10-Mar-15,984.4,
11-Mar-15,984.1,
12-Mar-15,978.4,
15-Mar-15,970.7,
16-Mar-15,959.1,
17-Mar-15,963.5,
18-Mar-15,964.2,
19-Mar-15,967.6,
22-Mar-15,964.1,
23-Mar-15,956.6,
24-Mar-15,953.8,
25-Mar-15,951.3,
26-Mar-15,942.4,
29-Mar-15,942.3,
30-Mar-15,939.1,
31-Mar-15,945.7,
1-Apr-15,939.5,
2-Apr-15,940.1,
5-Apr-15,934.3,
6-Apr-15,938.1,
7-Apr-15,935.5,
8-Apr-15,942.2,
9-Apr-15,946.9,
12-Apr-15,952.0,
13-Apr-15,948.4,
15-Apr-15,944.1,
16-Apr-15,949.9,
19-Apr-15,945.7,
20-Apr-15,945.0,
21-Apr-15,945.1,
22-Apr-15,942.0,
23-Apr-15,938.2,
24-May-15,909.8,
25-May-15,880.5,
26-May-15,860.0,
27-May-15,837.8,
28-May-15,842.0,
31-May-15,871.9,
1-Jun-15,890.4,
2-Jun-15,902.0,
3-Jun-15,925.5,
4-Jun-15,926.8,
7-Jun-15,931.2,
8-Jun-15,945.5,
9-Jun-15,966.6,
10-Jun-15,955.7,
11-Jun-15,938.0,
14-Jun-15,928.4,
15-Jun-15,933.7,
16-Jun-15,930.7,
17-Jun-15,927.9,
18-Jun-15,924.6,
21-Jun-15,918.0,
22-Jun-15,922.5,
23-Jun-15,926.1,
24-Jun-15,928.1,
25-Jun-15,930.4,
28-Jun-15,938.0,
29-Jun-15,946.3,
30-Jun-15,949.1,
1-Jul-15,945.8,
2-Jul-15,939.0,
5-Jul-15,938.0,
6-Jul-15,936.8,
7-Jul-15,941.4,
8-Jul-15,943.2,
9-Jul-15,943.4,
12-Jul-15,945.0,
13-Jul-15,944.0,
14-Jul-15,946.5,
15-Jul-15,950.7,
16-Jul-15,961.2,
22-Jul-15,963.3,
23-Jul-15,1003.4,
26-Jul-15,1054.0,
27-Jul-15,1046.4,
28-Jul-15,1028.1,
29-Jul-15,1021.3,
30-Jul-15,1028.0,
2-Aug-15,1034.1,
3-Aug-15,1030.4,
4-Aug-15,1029.9,
5-Aug-15,1034.0,
6-Aug-15,1040.4,
9-Aug-15,1063.4,
10-Aug-15,1081.4,
11-Aug-15,1077.8,
12-Aug-15,1077.2,
13-Aug-15,1088.4,
16-Aug-15,1112.1,
17-Aug-15,1157.6,
18-Aug-15,1159.9,
19-Aug-15,1191.9,
20-Aug-15,1200.9,
23-Aug-15,1184.7,
24-Aug-15,1181.8,
25-Aug-15,1181.4,
26-Aug-15,1175.6,
27-Aug-15,1183.8,
31-Aug-15,1200.2,
1-Sep-15,1191.3,
2-Sep-15,1176.3,
3-Sep-15,1169.4,
6-Sep-15,1166.7,
7-Sep-15,1171.0,
8-Sep-15,1174.7,
9-Sep-15,1173.2,
10-Sep-15,1168.7,
13-Sep-15,1183.9,
14-Sep-15,1194.1,
15-Sep-15,1205.8,
16-Sep-15,1202.8,
17-Sep-15,1196.0,
22-Sep-15,1156.1,
23-Sep-15,1183.4,
24-Sep-15,1176.9,
28-Sep-15,1160.1,
29-Sep-15,1169.3,
30-Sep-15,1181.3,
1-Oct-15,1178.7,
4-Oct-15,1183.5,
5-Oct-15,1171.3,
6-Oct-15,1158.8,
7-Oct-15,1149.5,
8-Oct-15,1162.1,
11-Oct-15,1143.9,
14-Oct-15,1135.1,
15-Oct-15,1134.5,
18-Oct-15,1119.8,
19-Oct-15,1127.4,
25-Oct-15,1121.1,
27-Oct-15,1091.7,
28-Oct-15,1084.4,
29-Oct-15,1092.0,
1-Nov-15,1088.3,
2-Nov-15,1091.8,
3-Nov-15,1085.9,
4-Nov-15,1092.3,
5-Nov-15,1090.7,
8-Nov-15,1086.6,
9-Nov-15,1107.4,
10-Nov-15,1109.3,
15-Nov-15,1100.1,
16-Nov-15,1094.2,
18-Nov-15,1099.3,
19-Nov-15,1094.6,
22-Nov-15,1071.4,
23-Nov-15,1075.8,
24-Nov-15,1066.7,
25-Nov-15,1056.4,
26-Nov-15,1044.0,
29-Nov-15,1022.8,
30-Nov-15,1034.1,
1-Dec-15,1066.4,
2-Dec-15,1062.8,
3-Dec-15,1072.9,
6-Dec-15,1102.8,
7-Dec-15,1107.9,
8-Dec-15,1107.2,
9-Dec-15,1122.8,
10-Dec-15,1119.4,
13-Dec-15,1118.6,
14-Dec-15,1120.2,
15-Dec-15,1121.0,
16-Dec-15,1116.2,
17-Dec-15,1110.7,
20-Dec-15,1119.0,
21-Dec-15,1131.5,
22-Dec-15,1138.2,
23-Dec-15,1133.3,
24-Dec-15,1137.0,
27-Dec-15,1135.5,
28-Dec-15,1132.0,
29-Dec-15,1142.2,
31-Dec-15,1151.4,
3-Jan-16,1160.8,
4-Jan-16,1154.6,
5-Jan-16,1146.8,
6-Jan-16,1149.9,
7-Jan-16,1164.1,
10-Jan-16,1167.2,
11-Jan-16,1168.8,
12-Jan-16,1173.6,
13-Jan-16,1181.0,
14-Jan-16,1190.2,
17-Jan-16,1212.0,
18-Jan-16,1214.3,
19-Jan-16,1213.7,
20-Jan-16,1213.6,
21-Jan-16,1212.3,
24-Jan-16,1219.6,
25-Jan-16,1222.4,
26-Jan-16,1218.4,
27-Jan-16,1217.0,
28-Jan-16,1216.1,
31-Jan-16,1220.7,
1-Feb-16,1238.0,
2-Feb-16,1240.1,
3-Feb-16,1242.1,
4-Feb-16,1251.4,
7-Feb-16,1262.8,
8-Feb-16,1263.8,
11-Feb-16,1263.7,
14-Feb-16,1259.4,
15-Feb-16,1258.2,
16-Feb-16,1257.3,
17-Feb-16,1266.1,
18-Feb-16,1273.3,
21-Feb-16,1278.9,
22-Feb-16,1291.8,
23-Feb-16,1285.9,
24-Feb-16,1279.9,
25-Feb-16,1283.5,
28-Feb-16,1283.7,
29-Feb-16,1283.9,
1-Mar-16,1289.5,
2-Mar-16,1295.8,
3-Mar-16,1300.8,
6-Mar-16,1306.5,
10-Mar-16,1318.0,
13-Mar-16,1318.9,
14-Mar-16,1312.2,
15-Mar-16,1312.9,
16-Mar-16,1315.8,
17-Mar-16,1326.5,
20-Mar-16,1343.9,
21-Mar-16,1342.1,
23-Mar-16,1345.5,
24-Mar-16,1357.1,
27-Mar-16,1377.3,
28-Mar-16,1374.8,
29-Mar-16,1370.0,
30-Mar-16,1363.0,
31-Mar-16,1355.5,
3-Apr-16,1351.5,
4-Apr-16,1362.5,
5-Apr-16,1375.3,
6-Apr-16,1377.4,
10-Apr-16,1382.4,
11-Apr-16,1383.9,
12-Apr-16,1388.6,
14-Apr-16,1405.8,
17-Apr-16,1409.4,
18-Apr-16,1428.6,
19-Apr-16,1430.8,
20-Apr-16,1440.7,
21-Apr-16,1441.7,
24-Apr-16,1454.4,
25-Apr-16,1461.8,
26-Apr-16,1453.1,
27-Apr-16,1458.4,
28-Apr-16,1464.9,
2-May-16,1474.5,
3-May-16,1472.0,
4-May-16,1468.1,
5-May-16,1463.1,
8-May-16,1472.7,
9-May-16,1482.9,
10-May-16,1484.0,
11-May-16,1481.2,
12-May-16,1481.9,
15-May-16,1477.4,
16-May-16,1467.5,
17-May-16,1483.7,
18-May-16,1496.4,
19-May-16,1499.3,
22-May-16,1509.4,
23-May-16,1524.1,
24-May-16,1544.5,
25-May-16,1524.1,
26-May-16,1525.1,
29-May-16,1522.3,
30-May-16,1527.0,
31-May-16,1532.1,
1-Jun-16,1523.6,
2-Jun-16,1518.1,
5-Jun-16,1483.1,
6-Jun-16,1516.8,
7-Jun-16,1531.5,
8-Jun-16,1546.8,
9-Jun-16,1566.7,
12-Jun-16,1598.0,
13-Jun-16,1609.6,
14-Jun-16,1614.2,
15-Jun-16,1620.5,
16-Jun-16,1632.9,
19-Jun-16,1622.3,
20-Jun-16,1615.1,
21-Jun-16,1628.8,
22-Jun-16,1647.5,
23-Jun-16,1666.3,
26-Jun-16,1685.2,
27-Jun-16,1712.8,
28-Jun-16,1724.2,
29-Jun-16,1724.6,
30-Jun-16,1723.2,
3-Jul-16,1719.2,
4-Jul-16,1716.8,
5-Jul-16,1713.0,
6-Jul-16,1715.7,
10-Jul-16,1722.5,
11-Jul-16,1702.3,
12-Jul-16,1693.1,
13-Jul-16,1690.4,
14-Jul-16,1718.2,
17-Jul-16,1745.7,
18-Jul-16,1786.6,
19-Jul-16,1800.5,
20-Jul-16,1786.8,
21-Jul-16,1798.8,
24-Jul-16,1798.8,
25-Jul-16,1838.5,
26-Jul-16,1866.5,
27-Jul-16,1881.5,
28-Jul-16,1877.9,
31-Jul-16,1862.8,
1-Aug-16,1845.4,
2-Aug-16,1826.5,
3-Aug-16,1813.7,
4-Aug-16,1768.6,
7-Aug-16,1764.7,
8-Aug-16,1675.9,
9-Aug-16,1760.4,
10-Aug-16,1779.6,
11-Aug-16,1774.9,
14-Aug-16,1733.9,
15-Aug-16,1694.8,
16-Aug-16,1717.5,
17-Aug-16,1735.1,
21-Aug-16,1722.4,
22-Aug-16,1683.1,
23-Aug-16,1681.9,
24-Aug-16,1730.6,
28-Aug-16,1748.2,
29-Aug-16,1766.5,
30-Aug-16,1788.1,
31-Aug-16,1797.5,
1-Sep-16,1805.2,
4-Sep-16,1819.8,
5-Sep-16,1838.9,
6-Sep-16,1834.8,
7-Sep-16,1824.8,
8-Sep-16,1823.1,
11-Sep-16,1816.8,
12-Sep-16,1818.7,
14-Sep-16,1815.2,
18-Sep-16,1804.5,
20-Sep-16,1786.5,
21-Sep-16,1779.1,
22-Sep-16,1766.9,
25-Sep-16,1730.6,
26-Sep-16,1757.1,
27-Sep-16,1753.7,
28-Sep-16,1749.1,
29-Sep-16,1753.4,
2-Oct-16,1763.8,
3-Oct-16,1780.4,
4-Oct-16,1798.5,
5-Oct-16,1806.6,
6-Oct-16,1819.9,
16-Oct-16,1803.7,
17-Oct-16,1793.4,
18-Oct-16,1792.7,
19-Oct-16,1787.9,
20-Oct-16,1794.5,
23-Oct-16,1782.4,
24-Oct-16,1768.9,
25-Oct-16,1751.0,
26-Oct-16,1753.5,
27-Oct-16,1759.7,
3-Nov-16,1762.2,
7-Nov-16,1749.1,
8-Nov-16,1724.5,
9-Nov-16,1696.9,
10-Nov-16,1697.2,
13-Nov-16,1700.0,
14-Nov-16,1706.3,
15-Nov-16,1701.9,
16-Nov-16,1698.9,
17-Nov-16,1658.1,
20-Nov-16,1599.6,
21-Nov-16,1606.3,
22-Nov-16,1582.5,
23-Nov-16,1540.0,
24-Nov-16,1534.0,
27-Nov-16,1469.5,
28-Nov-16,1510.2,
29-Nov-16,1553.7,
30-Nov-16,1608.3,
1-Dec-16,1600.5,
4-Dec-16,1571.0,
5-Dec-16,1544.6,
6-Dec-16,1554.5,
7-Dec-16,1553.9,
8-Dec-16,1544.7,
11-Dec-16,1522.8,
12-Dec-16,1509.4,
14-Dec-16,1516.1,
15-Dec-16,1530.1,
18-Dec-16,1531.4,
19-Dec-16,1514.9,
20-Dec-16,1496.0,
21-Dec-16,1470.6,
22-Dec-16,1475.4,
26-Dec-16,1432.6,
27-Dec-16,1407.5,
28-Dec-16,1413.2,
29-Dec-16,1443.4,
1-Jan-17,1465.7,
2-Jan-17,1482.9,
3-Jan-17,1456.8,
4-Jan-17,1457.8,
5-Jan-17,1454.1,
8-Jan-17,1447.5,
9-Jan-17,1459.0,
10-Jan-17,1476.9,
11-Jan-17,1476.5,
12-Jan-17,1479.9,
15-Jan-17,1477.7,
16-Jan-17,1466.1,
17-Jan-17,1463.0,
18-Jan-17,1462.2,
19-Jan-17,1462.6,
22-Jan-17,1465.8,
23-Jan-17,1457.9,
24-Jan-17,1433.0,
25-Jan-17,1396.6,
26-Jan-17,1375.1,
30-Jan-17,1309.7,
31-Jan-17,1326.6,
1-Feb-17,1389.8,
2-Feb-17,1382.5,
5-Feb-17,1364.5,
6-Feb-17,1348.8,
7-Feb-17,1344.6,
8-Feb-17,1323.0,
9-Feb-17,1296.2,
12-Feb-17,1252.5,
13-Feb-17,1279.0,
14-Feb-17,1275.0,
15-Feb-17,1316.8,
16-Feb-17,1343.9,
19-Feb-17,1369.4,
20-Feb-17,1365.1,
21-Feb-17,1357.6,
22-Feb-17,1344.1,
23-Feb-17,1337.5,
26-Feb-17,1313.0,
28-Feb-17,1299.3,
1-Mar-17,1316.8,
2-Mar-17,1329.4,
5-Mar-17,1354.3,
6-Mar-17,1358.4,
7-Mar-17,1341.6,
9-Mar-17,1347.5,
13-Mar-17,1355.2,
14-Mar-17,1347.1,
15-Mar-17,1356.1,
16-Mar-17,1357.3,
19-Mar-17,1382.2,
20-Mar-17,1424.4,
21-Mar-17,1462.2,
22-Mar-17,1481.1,
23-Mar-17,1486.0,
26-Mar-17,1533.8,
28-Mar-17,1610.6,
29-Mar-17,1588.3,
30-Mar-17,1587.6,
2-Apr-17,1667.1,
3-Apr-17,1660.5,
4-Apr-17,1657.0,
6-Apr-17,1651.0,
9-Apr-17,1651.6,
10-Apr-17,1676.2,
11-Apr-17,1709.8,
12-Apr-17,1703.1,
13-Apr-17,1697.1,
16-Apr-17,1651.6,
18-Apr-17,1612.0,
19-Apr-17,1662.0,
20-Apr-17,1658.3,
23-Apr-17,1693.7,
24-Apr-17,1675.8,
25-Apr-17,1672.4,
26-Apr-17,1670.3,
27-Apr-17,1670.6,
30-Apr-17,1650.8,
2-May-17,1658.3,
3-May-17,1662.4,
4-May-17,1653.2,
7-May-17,1629.0,
8-May-17,1637.3,
9-May-17,1650.8,
11-May-17,1658.6,
15-May-17,1659.2,
16-May-17,1649.2,
17-May-17,1644.3,
18-May-17,1643.9,
21-May-17,1627.2,
22-May-17,1616.4,
23-May-17,1626.5,
24-May-17,1629.6,
28-May-17,1615.6,
30-May-17,1594.4,
31-May-17,1608.1,
1-Jun-17,1604.3,
4-Jun-17,1593.8,
5-Jun-17,1602.7,
6-Jun-17,1637.4,
7-Jun-17,1623.1,
8-Jun-17,1615.2,
11-Jun-17,1590.5,
12-Jun-17,1580.5,
13-Jun-17,1585.2,
14-Jun-17,1584.5,
15-Jun-17,1589.6,
18-Jun-17,1576.0,
19-Jun-17,1555.2,
20-Jun-17,1551.1,
21-Jun-17,1554.7,
22-Jun-17,1559.5,
25-Jun-17,1567.7,
27-Jun-17,1565.1,
28-Jun-17,1563.8,
29-Jun-17,1563.8,
2-Jul-17,1541.8,
3-Jul-17,1544.3,
4-Jul-17,1541.3,
5-Jul-17,1551.1,
6-Jul-17,1582.1,
9-Jul-17,1584.2,
10-Jul-17,1575.2,
11-Jul-17,1585.0,
12-Jul-17,1587.6,
13-Jul-17,1582.7,
16-Jul-17,1583.6,
17-Jul-17,1604.2,
18-Jul-17,1638.4,
19-Jul-17,1637.3,
20-Jul-17,1635.8,
23-Jul-17,1635.6,
24-Jul-17,1629.1,
25-Jul-17,1636.2,
26-Jul-17,1645.0,
27-Jul-17,1646.5,
30-Jul-17,1643.3,
31-Jul-17,1652.7,
1-Aug-17,1660.3,
2-Aug-17,1662.7,
3-Aug-17,1660.6,
6-Aug-17,1665.1,
7-Aug-17,1667.9,
9-Aug-17,1661.7,
10-Aug-17,1653.5,
13-Aug-17,1642.1,
15-Aug-17,1629.2,
16-Aug-17,1632.7,
17-Aug-17,1629.8,
20-Aug-17,1618.0,
21-Aug-17,1611.6,
22-Aug-17,1614.1,
23-Aug-17,1611.3,
24-Aug-17,1617.8,
27-Aug-17,1622.3,
28-Aug-17,1612.9,
30-Aug-17,1598.4,
31-Aug-17,1580.0,
4-Sep-17,1554.6,
6-Sep-17,1566.5,
7-Sep-17,1554.6,
10-Sep-17,1519.7,
11-Sep-17,1523.3,
12-Sep-17,1502.2,
13-Sep-17,1493.2,
14-Sep-17,1530.3,
17-Sep-17,1547.9,
18-Sep-17,1543.7,
20-Sep-17,1539.8,
24-Sep-17,1536.9,
25-Sep-17,1545.4,
26-Sep-17,1549.5,
3-Oct-17,1556.4,
4-Oct-17,1542.7,
8-Oct-17,1510.0,
9-Oct-17,1501.9,
10-Oct-17,1502.6,
11-Oct-17,1506.0,
12-Oct-17,1510.0,
15-Oct-17,1518.3,
16-Oct-17,1564.9,
17-Oct-17,1559.2,
18-Oct-17,1568.4,
22-Oct-17,1571.9,
23-Oct-17,1568.3,
24-Oct-17,1567.6,
25-Oct-17,1553.7,
29-Oct-17,1540.2,
30-Oct-17,1536.7,
31-Oct-17,1533.5,
1-Nov-17,1526.5,
2-Nov-17,1522.8,
5-Nov-17,1496.5,
6-Nov-17,1493.4,
7-Nov-17,1484.5,
8-Nov-17,1466.6,
9-Nov-17,1460.7,
12-Nov-17,1477.1,
13-Nov-17,1490.9,
14-Nov-17,1516.0,
15-Nov-17,1504.8,
16-Nov-17,1489.1,
19-Nov-17,1475.7,
20-Nov-17,1469.2,
21-Nov-17,1472.2,
22-Nov-17,1480.3,
23-Nov-17,1493.3,
26-Nov-17,1514.3,
27-Nov-17,1513.7,
28-Nov-17,1523.9,
29-Nov-17,1536.1,
30-Nov-17,1537.7,
4-Dec-17,1526.8,
5-Dec-17,1524.9,
6-Dec-17,1536.5,
10-Dec-17,1530.5,
11-Dec-17,1527.8,
12-Dec-17,1510.2,
13-Dec-17,1520.7,
14-Dec-17,1520.2,
17-Dec-17,1509.1,
18-Dec-17,1508.3,
19-Dec-17,1493.8,
20-Dec-17,1484.5,
21-Dec-17,1472.2,
24-Dec-17,1467.7,
26-Dec-17,1447.0,
27-Dec-17,1425.5,
28-Dec-17,1414.8,
31-Dec-17,1390.6,
1-Jan-18,1434.8,
2-Jan-18,1437.2,
3-Jan-18,1416.6,
4-Jan-18,1423.8,
7-Jan-18,1431.8,
8-Jan-18,1443.8,
9-Jan-18,1456.1,
10-Jan-18,1440.3,
14-Jan-18,1431.1,
16-Jan-18,1413.7,
17-Jan-18,1406.5,
21-Jan-18,1402.7,
22-Jan-18,1402.1,
23-Jan-18,1393.0,
24-Jan-18,1394.7,
25-Jan-18,1404.5,
28-Jan-18,1406.0,
29-Jan-18,1402.2,
31-Jan-18,1404.5,
1-Feb-18,1411.5,
4-Feb-18,1410.5,
5-Feb-18,1400.1,
6-Feb-18,1394.0,
7-Feb-18,1382.0,
8-Feb-18,1391.0,
11-Feb-18,1384.7,
12-Feb-18,1380.3,
14-Feb-18,1388.9,
15-Feb-18,1425.0,
18-Feb-18,1413.9,
20-Feb-18,1396.7,
21-Feb-18,1387.1,
22-Feb-18,1387.0,
25-Feb-18,1374.7,
26-Feb-18,1359.0,
27-Feb-18,1364.8,
28-Feb-18,1346.0,
4-Mar-18,1304.4,
5-Mar-18,1287.7,
6-Mar-18,1296.4,
7-Mar-18,1315.1,
11-Mar-18,1284.1,
12-Mar-18,1277.0,
13-Mar-18,1281.9,
14-Mar-18,1286.0,
15-Mar-18,1288.4,
18-Mar-18,1279.0,
